17,7,2353.00,2458.00,23.00,32.00,0.91,0,0,-1
17,3,2117.00,1481.00,25.00,25.00,0.73,0,0,-1
17,1,2075.00,3077.00,42.00,54.00,0.29,0,0,-1
17,2,91.00,3197.00,39.00,68.00,0.89,0,0,-1
17,4,636.00,1716.00,33.00,52.00,0.91,0,0,-1
17,5,60.00,488.00,19.00,40.00,0.92,0,0,-1
18,6,655.00,2103.00,22.00,63.00,0.94,0,0,-1
18,7,2354.00,2459.00,21.00,31.00,0.93,0,0,-1
18,3,2128.00,1483.00,21.00,21.00,0.78,0,0,-1
18,1,2076.00,3079.00,44.00,53.00,0.29,0,0,-1
18,2,89.00,3191.00,41.00,73.00,0.86,0,0,-1
18,4,637.00,1717.00,34.00,52.00,0.88,0,0,-1
18,5,63.00,487.00,17.00,40.00,0.90,0,0,-1
19,6,655.00,2104.00,23.00,65.00,0.93,0,0,-1
19,7,2350.00,2455.00,24.00,34.00,0.95,0,0,-1
19,3,2112.00,1480.00,24.00,26.00,0.85,0,0,-1
19,1,2073.00,3078.00,37.00,57.00,0.29,0,0,-1
19,2,92.00,3194.00,38.00,68.00,0.89,0,0,-1
19,4,638.00,1720.00,31.00,52.00,0.93,0,0,-1
19,5,58.00,484.00,19.00,40.00,0.82,0,0,-1
20,6,653.00,2107.00,24.00,63.00,0.93,0,0,-1
20,7,2351.00,2454.00,23.00,35.00,0.94,0,0,-1
20,3,2115.00,1479.00,22.00,28.00,0.94,0,0,-1
20,1,2067.00,3077.00,49.00,59.00,0.67,0,0,-1
20,2,92.00,3195.00,39.00,65.00,0.88,0,0,-1
20,4,638.00,1722.00,33.00,52.00,0.93,0,0,-1
20,5,62.00,481.00,17.00,42.00,0.87,0,0,-1
21,6,655.00,2109.00,22.00,64.00,0.91,0,0,-1
21,7,2351.00,2452.00,25.00,39.00,0.94,0,0,-1
21,3,2119.00,1480.00,18.00,24.00,0.91,0,0,-1
21,1,2070.00,3078.00,41.00,61.00,0.60,0,0,-1
21,2,93.00,3193.00,39.00,65.00,0.90,0,0,-1
21,4,640.00,1723.00,30.00,53.00,0.93,0,0,-1
21,5,59.00,478.00,22.00,43.00,0.89,0,0,-1
22,6,656.00,2113.00,24.00,62.00,0.92,0,0,-1
22,7,2352.00,2453.00,22.00,34.00,0.94,0,0,-1
22,3,2119.00,1479.00,18.00,24.00,0.90,0,0,-1
22,1,2072.00,3081.00,39.00,64.00,0.20,0,0,-1
22,2,95.00,3194.00,35.00,62.00,0.91,0,0,-1
22,4,641.00,1725.00,33.00,52.00,0.95,0,0,-1
22,5,63.00,478.00,20.00,41.00,0.88,0,0,-1
23,6,655.00,2112.00,25.00,65.00,0.93,0,0,-1
23,7,2352.00,2451.00,24.00,39.00,0.92,0,0,-1
23,3,2115.00,1479.00,20.00,26.00,0.87,0,0,-1
23,1,2064.00,3088.85,51.85,55.15,0.32,0,0,-1
23,2,96.00,3190.00,37.00,63.00,0.93,0,0,-1
23,4,642.00,1727.00,29.00,50.00,0.93,0,0,-1
23,5,62.00,478.00,17.00,39.00,0.88,0,0,-1
24,6,656.00,2116.00,27.00,63.00,0.93,0,0,-1
24,7,2354.00,2453.00,19.00,34.00,0.90,0,0,-1
24,3,2118.00,1478.00,15.00,24.00,0.89,0,0,-1
24,1,2064.99,3089.95,54.96,57.16,0.32,0,0,-1
24,2,98.00,3192.00,39.00,60.00,0.87,0,0,-1
24,4,644.00,1728.00,30.00,48.00,0.94,0,0,-1
24,5,62.00,473.00,18.00,44.00,0.91,0,0,-1
25,6,655.00,2117.00,28.00,65.00,0.93,0,0,-1
25,7,2353.00,2451.00,20.00,36.00,0.94,0,0,-1
25,3,2118.00,1476.00,15.00,26.00,0.93,0,0,-1
25,1,2066.00,3086.00,43.00,63.00,0.73,0,0,-1
25,2,96.00,3186.00,38.00,64.00,0.86,0,0,-1
25,4,646.00,1731.00,30.00,50.00,0.95,0,0,-1
25,5,62.00,471.00,19.00,43.00,0.93,0,0,-1
26,6,657.00,2119.00,24.00,64.00,0.93,0,0,-1
26,7,2353.00,2455.00,21.00,33.00,0.94,0,0,-1
26,3,2118.00,1479.00,17.00,22.00,0.93,0,0,-1
26,1,2063.00,3087.00,40.00,62.00,0.90,0,0,-1
26,2,98.00,3192.00,38.00,55.00,0.94,0,0,-1
26,4,648.00,1733.00,29.00,51.00,0.93,0,0,-1
26,5,64.00,472.00,19.00,41.00,0.91,0,0,-1
27,6,657.00,2122.00,24.00,64.00,0.93,0,0,-1
27,7,2351.00,2451.00,22.00,36.00,0.94,0,0,-1
27,3,2114.00,1476.00,20.00,24.00,0.90,0,0,-1
27,1,2063.00,3089.00,46.00,62.00,0.89,0,0,-1
27,2,98.00,3186.00,38.00,60.00,0.87,0,0,-1
27,4,648.00,1734.00,29.00,53.00,0.92,0,0,-1
27,5,64.00,470.00,21.00,41.00,0.91,0,0,-1
28,6,657.00,2126.00,23.00,62.00,0.91,0,0,-1
28,7,2350.00,2450.00,25.00,37.00,0.92,0,0,-1
28,3,2115.00,1475.00,20.00,26.00,0.71,0,0,-1
28,1,2063.00,3092.00,54.00,61.00,0.88,0,0,-1
28,2,99.00,3187.00,37.00,57.00,0.92,0,0,-1
28,4,649.00,1736.00,28.00,52.00,0.90,0,0,-1
28,5,61.00,469.00,21.00,41.00,0.92,0,0,-1
29,6,660.00,2130.00,24.00,61.00,0.92,0,0,-1
29,7,2351.00,2450.00,22.00,36.00,0.94,0,0,-1
29,3,2116.00,1474.00,18.00,27.00,0.86,0,0,-1
29,1,2068.00,3096.00,46.00,59.00,0.63,0,0,-1
29,2,104.00,3174.00,35.00,68.00,0.92,0,0,-1
29,4,649.00,1738.00,28.00,49.00,0.87,0,0,-1
29,5,64.00,468.00,19.00,40.00,0.90,0,0,-1
30,6,661.00,2132.00,25.00,62.00,0.92,0,0,-1
30,7,2351.00,2450.00,22.00,35.00,0.94,0,0,-1
30,3,2118.00,1474.00,18.00,25.00,0.93,0,0,-1
30,1,2062.00,3098.00,48.00,59.00,0.88,0,0,-1
30,2,101.00,3176.00,37.00,65.00,0.91,0,0,-1
30,4,651.00,1741.00,29.00,50.00,0.91,0,0,-1
30,5,64.00,466.00,19.00,41.00,0.92,0,0,-1
31,6,659.00,2132.00,24.00,63.00,0.93,0,0,-1
31,7,2350.00,2450.00,22.00,35.00,0.94,0,0,-1
31,3,2117.00,1473.00,18.00,25.00,0.92,0,0,-1
31,1,2061.00,3098.00,50.00,62.00,0.78,0,0,-1
31,2,103.00,3175.00,35.00,64.00,0.91,0,0,-1
31,4,648.00,1742.00,32.00,51.00,0.91,0,0,-1
31,5,64.00,465.00,17.00,40.00,0.91,0,0,-1
32,6,660.00,2136.00,24.00,62.00,0.92,0,0,-1
32,7,2350.00,2450.00,21.00,35.00,0.94,0,0,-1
32,3,2116.00,1474.00,19.00,22.00,0.86,0,0,-1
32,1,2060.00,3101.00,54.00,60.00,0.88,0,0,-1
32,2,104.00,3169.00,37.00,67.00,0.91,0,0,-1
32,4,652.00,1744.00,30.00,50.00,0.92,0,0,-1
32,5,64.00,462.00,19.00,42.00,0.92,0,0,-1
33,6,659.00,2137.00,27.00,63.00,0.93,0,0,-1
33,7,2351.00,2448.00,23.00,36.00,0.93,0,0,-1
33,3,2116.00,1471.00,21.00,26.00,0.85,0,0,-1
33,1,2062.00,3109.00,44.00,54.00,0.54,0,0,-1
33,2,105.00,3170.00,37.00,64.00,0.90,0,0,-1
33,4,650.00,1745.00,32.00,50.00,0.92,0,0,-1
33,5,62.00,462.00,19.00,40.00,0.89,0,0,-1
34,6,661.00,2143.00,23.00,59.00,0.93,0,0,-1
34,7,2349.00,2448.00,24.00,35.00,0.95,0,0,-1
34,3,2118.00,1474.00,18.00,22.00,0.92,0,0,-1
34,1,2066.00,3105.00,35.00,61.00,0.52,0,0,-1
34,2,106.00,3168.00,37.00,64.00,0.89,0,0,-1
34,4,653.00,1746.00,29.00,49.00,0.92,0,0,-1
34,5,63.00,461.00,18.00,40.00,0.87,0,0,-1
35,6,662.00,2141.00,25.00,63.00,0.93,0,0,-1
35,7,2348.00,2447.00,25.00,37.00,0.94,0,0,-1
35,3,2115.00,1472.00,20.00,24.00,0.91,0,0,-1
35,1,2058.00,3109.00,46.00,59.00,0.85,0,0,-1
35,2,107.00,3163.00,35.00,68.00,0.89,0,0,-1
35,4,654.00,1749.00,30.00,50.00,0.92,0,0,-1
35,5,64.00,459.00,16.00,40.00,0.88,0,0,-1
36,6,660.00,2144.00,28.00,63.00,0.93,0,0,-1
36,7,2348.00,2448.00,24.00,35.00,0.94,0,0,-1
36,3,2115.00,1470.00,26.00,26.00,0.81,0,0,-1
36,1,2063.00,3113.00,47.00,60.00,0.21,0,0,-1
36,2,111.00,3163.00,37.00,67.00,0.89,0,0,-1
36,4,654.00,1750.00,33.00,52.00,0.89,0,0,-1
36,5,64.00,457.00,20.00,41.00,0.92,0,0,-1
37,6,662.00,2146.00,27.00,63.00,0.92,0,0,-1
37,7,2349.00,2448.00,24.00,36.00,0.94,0,0,-1
37,3,2114.00,1470.00,22.00,25.00,0.72,0,0,-1
37,1,2066.00,3112.00,36.00,61.00,0.75,0,0,-1
37,2,111.00,3164.00,34.00,63.00,0.86,0,0,-1
37,4,655.00,1752.00,33.00,51.00,0.92,0,0,-1
37,5,64.00,456.00,19.00,41.00,0.90,0,0,-1
38,6,663.00,2149.00,25.00,63.00,0.92,0,0,-1
38,7,2351.00,2446.00,20.00,39.00,0.91,0,0,-1
38,3,2115.00,1470.00,23.00,24.00,0.77,0,0,-1
38,1,2067.00,3113.00,40.00,61.00,0.79,0,0,-1
38,2,110.00,3164.00,36.00,61.00,0.92,0,0,-1
38,4,658.00,1754.00,27.00,49.00,0.82,0,0,-1
38,5,65.00,456.00,17.00,39.00,0.84,0,0,-1
39,6,664.00,2151.00,26.00,62.00,0.91,0,0,-1
39,7,2350.00,2446.00,19.00,36.00,0.92,0,0,-1
39,3,2116.00,1469.00,19.00,24.00,0.90,0,0,-1
39,1,2057.00,3118.85,43.85,56.15,0.73,0,0,-1
39,2,113.00,3157.00,35.00,67.00,0.93,0,0,-1
39,4,657.00,1755.00,30.00,47.00,0.82,0,0,-1
39,5,65.00,454.00,20.00,40.00,0.89,0,0,-1
40,6,664.00,2153.00,24.00,62.00,0.90,0,0,-1
40,7,2349.00,2446.00,22.00,36.00,0.93,0,0,-1
40,3,2115.00,1468.00,20.00,25.00,0.78,0,0,-1
40,1,2056.00,3121.00,46.00,58.00,0.65,0,0,-1
40,2,112.00,3159.00,37.00,62.00,0.93,0,0,-1
40,4,658.00,1757.00,30.00,46.00,0.83,0,0,-1
40,5,66.00,452.00,19.00,39.00,0.90,0,0,-1
41,6,666.00,2156.00,23.00,61.00,0.88,0,0,-1
41,7,2349.00,2446.00,23.00,35.00,0.94,0,0,-1
41,3,2110.00,1467.00,34.00,24.00,0.68,0,0,-1
41,1,2070.00,3123.00,37.00,56.00,0.70,0,0,-1
41,2,112.00,3152.00,35.00,68.00,0.91,0,0,-1
41,4,660.00,1759.00,31.00,51.00,0.91,0,0,-1
41,5,66.00,451.00,18.00,39.00,0.88,0,0,-1
42,6,664.00,2159.00,28.00,61.00,0.95,0,0,-1
42,7,2351.00,2447.00,22.00,34.00,0.93,0,0,-1
42,3,2105.00,1465.00,35.00,30.00,0.88,0,0,-1
42,1,2059.00,3120.00,47.00,60.00,0.62,0,0,-1
42,2,112.00,3154.00,37.00,63.00,0.91,0,0,-1
42,4,660.00,1762.00,33.00,50.00,0.94,0,0,-1
42,5,65.00,445.00,19.00,43.00,0.92,0,0,-1
43,6,667.00,2161.00,25.00,61.00,0.92,0,0,-1
43,7,2349.00,2446.00,25.00,35.00,0.94,0,0,-1
43,3,2112.00,1466.00,25.00,25.00,0.81,0,0,-1
43,1,2061.79,3127.11,46.13,59.69,0.62,0,0,-1
43,2,114.00,3152.00,38.00,64.00,0.91,0,0,-1
43,4,663.00,1763.00,31.00,52.00,0.93,0,0,-1
43,5,65.00,445.00,20.00,42.00,0.93,0,0,-1
44,6,665.00,2162.00,28.00,62.00,0.93,0,0,-1
44,7,2346.00,2445.00,27.00,36.00,0.93,0,0,-1
44,3,2116.00,1465.00,18.00,27.00,0.90,0,0,-1
44,1,2058.00,3130.00,43.00,56.00,0.66,0,0,-1
44,2,115.00,3148.00,38.00,66.00,0.86,0,0,-1
44,4,662.00,1765.00,33.00,52.00,0.93,0,0,-1
44,5,66.00,445.00,17.00,41.00,0.91,0,0,-1
45,6,668.00,2166.00,24.00,61.00,0.92,0,0,-1
45,7,2347.00,2444.00,26.00,37.00,0.91,0,0,-1
45,3,2118.00,1467.00,16.00,22.00,0.93,0,0,-1
45,1,2058.90,3133.90,43.00,53.00,0.64,0,0,-1
45,2,115.00,3149.00,36.00,63.00,0.90,0,0,-1
45,4,663.00,1767.00,31.00,52.00,0.91,0,0,-1
45,5,64.00,445.00,19.00,39.00,0.87,0,0,-1
46,6,666.00,2166.00,25.00,63.00,0.93,0,0,-1
46,7,2349.00,2445.00,22.00,34.00,0.93,0,0,-1
46,3,2115.00,1464.00,19.00,26.00,0.91,0,0,-1
46,1,2060.45,3136.00,40.55,54.89,0.64,0,0,-1
46,2,115.00,3148.00,37.00,61.00,0.90,0,0,-1
46,4,664.00,1768.00,31.00,51.00,0.94,0,0,-1
46,5,64.00,441.00,19.00,42.00,0.91,0,0,-1
47,6,666.00,2170.00,28.00,61.00,0.93,0,0,-1
47,7,2349.00,2446.00,23.00,34.00,0.94,0,0,-1
47,3,2116.00,1464.00,17.00,24.00,0.91,0,0,-1
47,1,2059.32,3135.90,39.58,57.27,0.64,0,0,-1
47,2,119.00,3144.00,37.00,63.00,0.90,0,0,-1
47,4,664.00,1769.00,34.00,53.00,0.94,0,0,-1
47,5,64.00,440.00,21.00,41.00,0.87,0,0,-1
48,6,669.00,2171.00,23.00,63.00,0.93,0,0,-1
48,7,2349.00,2444.00,22.00,34.00,0.93,0,0,-1
48,3,2110.00,1462.00,26.00,27.00,0.85,0,0,-1
48,1,2055.00,3136.00,43.00,61.00,0.46,0,0,-1
48,2,119.00,3138.00,35.00,66.00,0.91,0,0,-1
48,4,666.00,1773.00,32.00,50.00,0.91,0,0,-1
48,5,64.00,439.00,22.00,40.00,0.92,0,0,-1
49,6,670.00,2173.00,24.00,62.00,0.91,0,0,-1
49,7,2348.00,2444.00,24.00,35.00,0.94,0,0,-1
49,3,2115.00,1463.00,21.00,26.00,0.66,0,0,-1
49,1,2057.00,3141.00,45.00,57.00,0.42,0,0,-1
49,2,118.00,3138.00,37.00,66.00,0.90,0,0,-1
49,4,669.00,1778.00,33.00,48.00,0.91,0,0,-1
49,5,66.00,438.00,19.00,41.00,0.90,0,0,-1
50,6,671.00,2176.00,23.00,62.00,0.92,0,0,-1
50,7,2348.00,2443.00,23.00,34.00,0.94,0,0,-1
50,3,2114.00,1464.00,20.00,23.00,0.92,0,0,-1
50,1,2053.00,3141.00,46.00,60.00,0.36,0,0,-1
50,2,121.00,3134.00,34.00,68.00,0.92,0,0,-1
50,4,669.00,1780.00,33.00,47.00,0.91,0,0,-1
50,5,63.00,435.00,23.00,41.00,0.92,0,0,-1
51,6,673.00,2177.00,21.00,63.00,0.93,0,0,-1
51,7,2349.00,2443.00,24.00,36.00,0.94,0,0,-1
51,3,2115.00,1461.00,20.00,26.00,0.80,0,0,-1
51,1,2050.44,3148.00,49.56,54.98,0.36,0,0,-1
51,2,121.00,3133.00,34.00,65.00,0.88,0,0,-1
51,4,670.00,1780.00,32.00,49.00,0.93,0,0,-1
51,5,66.00,434.00,19.00,40.00,0.91,0,0,-1
52,6,672.00,2179.00,24.00,64.00,0.93,0,0,-1
52,7,2349.00,2442.00,22.00,35.00,0.94,0,0,-1
52,3,2117.00,1460.00,18.00,27.00,0.93,0,0,-1
52,1,2053.00,3147.95,44.95,53.00,0.61,0,0,-1
52,2,118.00,3138.00,40.00,59.00,0.89,0,0,-1
52,4,673.00,1780.00,28.00,50.00,0.91,0,0,-1
52,5,64.00,432.00,20.00,40.00,0.91,0,0,-1
53,6,671.00,2180.00,26.00,65.00,0.94,0,0,-1
53,7,2349.00,2441.00,22.00,37.00,0.92,0,0,-1
53,3,2119.00,1461.00,15.00,25.00,0.93,0,0,-1
53,1,2053.00,3150.00,46.00,56.00,0.48,0,0,-1
53,2,122.00,3134.00,37.00,61.00,0.93,0,0,-1
53,4,682.00,1804.00,22.00,28.00,0.76,0,0,-1
53,5,64.00,430.00,19.00,42.00,0.91,0,0,-1
54,6,672.00,2188.00,25.00,59.00,0.93,0,0,-1
54,7,2349.00,2441.00,22.00,36.00,0.93,0,0,-1
54,3,2118.00,1458.00,18.00,27.00,0.94,0,0,-1
54,1,2051.00,3151.00,48.00,57.00,0.43,0,0,-1
54,2,120.00,3131.00,41.00,64.00,0.90,0,0,-1
54,4,683.00,1807.00,21.00,27.00,0.84,0,0,-1
54,5,66.00,427.00,17.00,43.00,0.88,0,0,-1
55,6,672.00,2187.00,29.00,62.00,0.93,0,0,-1
55,7,2349.00,2441.00,23.00,35.00,0.95,0,0,-1
55,3,2118.00,1458.00,19.00,27.00,0.91,0,0,-1
55,1,2062.00,3156.00,40.06,55.00,0.28,0,0,-1
55,2,122.00,3131.00,39.00,61.00,0.92,0,0,-1
55,4,676.00,1788.00,29.00,47.00,0.78,0,0,-1
55,5,66.00,428.00,21.00,40.00,0.87,0,0,-1
56,6,673.00,2191.00,24.00,60.00,0.92,0,0,-1
56,7,2347.00,2440.00,23.00,37.00,0.94,0,0,-1
56,3,2116.00,1459.00,18.00,24.00,0.93,0,0,-1
56,1,2054.00,3153.00,41.00,58.00,0.70,0,0,-1
56,2,125.00,3128.00,40.00,62.00,0.92,0,0,-1
56,4,676.85,1789.85,30.15,47.15,0.88,0,0,-1
56,5,66.00,427.00,18.00,40.00,0.86,0,0,-1
57,6,674.00,2192.00,24.00,61.00,0.90,0,0,-1
57,7,2348.00,2438.00,23.00,39.00,0.93,0,0,-1
57,3,2117.00,1458.00,18.00,24.00,0.92,0,0,-1
57,1,2054.68,3153.00,43.32,62.34,0.70,0,0,-1
57,2,128.00,3123.00,34.00,65.00,0.92,0,0,-1
57,4,675.85,1791.85,32.15,47.15,0.90,0,0,-1
57,5,67.00,425.00,21.00,40.00,0.91,0,0,-1
58,6,675.00,2194.00,23.00,61.00,0.93,0,0,-1
58,7,2349.00,2439.00,21.00,36.00,0.94,0,0,-1
58,3,2117.00,1457.00,18.00,25.00,0.89,0,0,-1
58,1,2055.00,3159.00,42.00,56.54,0.70,0,0,-1
58,2,126.00,3127.00,40.00,59.00,0.93,0,0,-1
58,4,677.00,1789.00,27.00,49.00,0.78,0,0,-1
58,5,67.00,424.00,20.00,41.00,0.91,0,0,-1
59,6,676.00,2195.00,24.00,63.00,0.93,0,0,-1
59,7,2349.00,2441.00,23.00,34.00,0.93,0,0,-1
59,3,2115.00,1457.00,18.00,24.00,0.90,0,0,-1
59,1,2053.00,3158.95,44.95,58.05,0.48,0,0,-1
59,2,127.00,3125.00,41.00,60.00,0.92,0,0,-1
59,4,679.00,1792.00,30.85,49.85,0.70,0,0,-1
59,5,67.00,423.00,19.00,41.00,0.89,0,0,-1
60,6,677.00,2198.00,26.00,62.00,0.93,0,0,-1
60,7,2348.00,2440.00,24.00,34.00,0.94,0,0,-1
60,3,2118.00,1456.00,16.00,25.00,0.93,0,0,-1
60,1,2050.49,3161.00,41.51,60.85,0.48,0,0,-1
60,2,127.00,3127.00,38.00,55.00,0.92,0,0,-1
60,4,679.00,1794.00,32.00,50.00,0.89,0,0,-1
60,5,68.00,421.00,20.00,41.00,0.89,0,0,-1
61,6,675.00,2200.00,26.00,62.00,0.93,0,0,-1
61,7,2348.00,2439.00,25.00,35.00,0.93,0,0,-1
61,3,2118.00,1456.00,16.00,25.00,0.92,0,0,-1
61,1,2052.66,3165.90,43.24,56.80,0.48,0,0,-1
61,2,127.00,3120.00,39.00,61.00,0.89,0,0,-1
61,4,678.00,1796.00,32.00,46.00,0.72,0,0,-1
61,5,67.00,419.00,20.00,41.00,0.91,0,0,-1
62,6,677.00,2204.00,26.00,61.00,0.93,0,0,-1
62,7,2347.00,2440.00,22.00,33.00,0.94,0,0,-1
62,3,2115.00,1455.00,20.00,26.00,0.92,0,0,-1
62,1,2049.83,3168.00,46.17,57.55,0.48,0,0,-1
62,2,130.00,3120.00,40.00,59.00,0.92,0,0,-1
62,4,682.00,1798.00,32.00,50.00,0.92,0,0,-1
62,5,66.00,417.00,21.00,41.00,0.89,0,0,-1
63,6,677.00,2206.00,27.00,60.00,0.94,0,0,-1
63,7,2347.00,2440.00,23.00,33.00,0.95,0,0,-1
63,3,2116.00,1455.00,18.00,23.00,0.94,0,0,-1
63,1,2046.00,3170.00,48.00,57.39,0.48,0,0,-1
63,2,130.00,3114.00,37.00,62.00,0.91,0,0,-1
63,4,681.00,1799.00,31.00,50.00,0.93,0,0,-1
63,5,66.00,417.00,20.00,39.00,0.90,0,0,-1
64,6,676.00,2209.00,24.00,58.00,0.94,0,0,-1
64,7,2347.00,2439.00,25.00,34.00,0.94,0,0,-1
64,3,2112.00,1454.00,21.00,25.00,0.93,0,0,-1
64,1,2048.17,3175.00,37.83,54.24,0.48,0,0,-1
64,2,131.00,3111.00,40.00,63.00,0.90,0,0,-1
64,4,680.00,1803.00,34.00,47.00,0.91,0,0,-1
64,5,67.00,414.00,19.00,41.00,0.87,0,0,-1
65,6,679.00,2209.00,24.00,62.00,0.92,0,0,-1
65,7,2347.00,2438.00,23.00,35.00,0.92,0,0,-1
65,3,2116.00,1453.00,19.00,26.00,0.84,0,0,-1
65,1,2050.34,3172.85,43.51,56.23,0.48,0,0,-1
65,2,131.00,3105.00,39.00,68.00,0.92,0,0,-1
65,4,684.00,1804.00,32.00,48.00,0.90,0,0,-1
65,5,65.00,410.00,24.00,44.00,0.90,0,0,-1
66,6,678.00,2212.00,27.00,61.00,0.93,0,0,-1
66,7,2346.00,2438.00,24.00,35.00,0.94,0,0,-1
66,3,2117.00,1454.00,16.00,23.00,0.93,0,0,-1
66,1,2042.00,3175.00,51.00,57.00,0.39,0,0,-1
66,2,131.00,3112.00,38.00,58.00,0.93,0,0,-1
66,4,683.00,1805.00,34.00,49.00,0.92,0,0,-1
66,5,68.00,412.00,20.00,40.00,0.89,0,0,-1
67,6,677.00,2213.00,29.00,62.00,0.94,0,0,-1
67,7,2345.00,2436.00,26.00,38.00,0.91,0,0,-1
67,3,2111.00,1452.00,23.00,27.00,0.85,0,0,-1
67,1,2046.00,3181.00,44.00,54.00,0.25,0,0,-1
67,2,131.00,3109.00,40.00,59.00,0.92,0,0,-1
67,4,683.00,1807.00,32.00,48.00,0.93,0,0,-1
67,5,66.00,410.00,23.00,40.00,0.87,0,0,-1
68,6,679.00,2217.00,27.00,61.00,0.94,0,0,-1
68,7,2345.00,2436.00,26.00,38.00,0.93,0,0,-1
68,3,2113.00,1454.00,21.00,23.00,0.83,0,0,-1
68,1,2049.00,3176.00,40.00,62.00,0.36,0,0,-1
68,2,131.00,3104.00,40.00,62.00,0.91,0,0,-1
68,4,685.00,1808.00,34.00,49.00,0.90,0,0,-1
